0,-0.999974,0
0,-0.999948,0
0,-0.999921,0
0,-0.999894,0
0,-0.999866,0
0,-0.999839,0
0,-0.99981,0
0,-0.999782,0
0,-0.999752,0
0,-0.999723,0
0,-0.999693,0
0,-0.999663,0
0,-0.999632,0
0,-0.999601,0
0,-0.99957,0
0,-0.999538,0
0,-0.999506,0
0,-0.999473,0
0,-0.99944,0
0,-0.999407,0
0,-0.999373,0
0,-0.999339,0
0,-0.999304,0
0,-0.999269,0
0,-0.999234,0
0,-0.999198,0
0,-0.999162,0
0,-0.999125,0
0,-0.999088,0
0,-0.999051,0
0,-0.999013,0
0,-0.998975,0
0,-0.998936,0
0,-0.998897,0
0,-0.998858,0
0,-0.998818,0
0,-0.998778,0
0,-0.998737,0
0,-0.998696,0
0,-0.998655,0
0,-0.998613,0
0,-0.998571,0
0,-0.998529,0
0,-0.998486,0
0,-0.998443,0
0,-0.998399,0
0,-0.998355,0
0,-0.99831,0
0,-0.998266,0
0,-0.99822,0
0,-0.998175,0
0,-0.998129,0
0,-0.998082,0
0,-0.998035,0
0,-0.997988,0
0,-0.99794,0
0,-0.997892,0
0,-0.997844,0
0,-0.997795,0
0,-0.997746,0
0,-0.997696,0
0,-0.997646,0
0,-0.997596,0
0,-0.997545,0
0,-0.997494,0
0,-0.997442,0
0,-0.99739,0
0,-0.997338,0
0,-0.997285,0
0,-0.997232,0
0,-0.997178,0
0,-0.997125,0
0,-0.99707,0
0,-0.997015,0
0,-0.99696,0
0,-0.996905,0
0,-0.996849,0
0,-0.996793,0
0,-0.996736,0
0,-0.996679,0
0,-0.996621,0
0,-0.996563,0
0,-0.996505,0
0,-0.996446,0
0,-0.996387,0
0,-0.996328,0
0,-0.996268,0
0,-0.996208,0
0,-0.996147,0
0,-0.996086,0
0,-0.996024,0
0,-0.995963,0
0,-0.9959,0
0,-0.995838,0
0,-0.995775,0
0,-0.995711,0
0,-0.995647,0
0,-0.995583,0
0,-0.995519,0
0,-0.995454,0
0,-0.995388,0
0,-0.995322,0
0,-0.995256,0
0,-0.99519,0
0,-0.995123,0
0,-0.995055,0
0,-0.994987,0
0,-0.994919,0
0,-0.994851,0
0,-0.994782,0
0,-0.994712,0
0,-0.994643,0
0,-0.994573,0
0,-0.994502,0
0,-0.994431,0
0,-0.99436,0
0,-0.994288,0
0,-0.994216,0
0,-0.994143,0
0,-0.994071,0
0,-0.993997,0
0,-0.993924,0
0,-0.993849,0
0,-0.993775,0
0,-0.9937,0
0,-0.993625,0
0,-0.993549,0
0,-0.993473,0
0,-0.993397,0
0,-0.99332,0
0,-0.993243,0
0,-0.993165,0
0,-0.993087,0
0,-0.993008,0
0,-0.99293,0
0,-0.99285,0
0,-0.992771,0
0,-0.992691,0
0,-0.99261,0
0,-0.99253,0
0,-0.992448,0
0,-0.992367,0
0,-0.992285,0
0,-0.992202,0
0,-0.99212,0
